repo,commit,parent,commit_date,removed_dep,commit_message,native_replacement_evidence,native_migration_score,lines_of_code_before,lines_of_code_after,avg_complexity_before,avg_complexity_after
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,chart.js,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,cheerio,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,clockwork,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,compression,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,connect-mongo,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,dotenv,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,errorhandler,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,express,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,express-flash,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,express-handlebars,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,express-session,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,express-status-monitor,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,express-validator,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,fbgraph,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,instagram-node,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,jquery,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,lastfm,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,lob,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,lodash,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,lusca,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,mongoose,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,morgan,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,multer,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,node-linkedin,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,node-sass,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,node-sass-middleware,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,nodemailer,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,passport,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,passport-facebook,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,passport-github,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,passport-google-oauth,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,passport-instagram,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,passport-linkedin-oauth2,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,passport-local,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,passport-oauth,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,passport-openid,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,passport-snapchat,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,passport-twitter,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,paypal-rest-sdk,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,popper.js,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,pug,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,request,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,stripe,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,tumblr.js,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,twilio,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,twit,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,7ba24a7a4527b2de83e2b38d220efec9e82ade40,2c6b766d283349c9bf49fe710fefc808576b8e81,2019-03-07T19:00:13-05:00,validator,add yashar to the contributors list,False,0,2405,2405,1.8496,1.8496
sahat/hackathon-starter,4cdb5b98ea45ba70e6d50ced69a613789c39c97b,1bede5a7530bad156a8236eebc19c004ec3f8c6e,2019-01-13T14:49:14-08:00,node-foursquare,Migrate the Foursquare API example to use Axios rest calls,False,0,2306,2302,1.918,1.9106
sahat/hackathon-starter,072fada7f0e6ac2a3d677ae1bfa9f9345250cd66,d6b8bac3507e9790b3742d9f5e3ed3a1292e87c0,2018-04-01T23:42:29+02:00,bluebird,remove bluebird in package.json and update node version in readme,False,0,2127,2127,3.0311,3.0311
sahat/hackathon-starter,d26efa3d13bc9714209abe672a63847eda0847a3,4f0a065ed7bf79800498df6db96b84522fd4f830,2018-03-30T22:15:07-07:00,opentok,"Revert ""Merge pull request #750 from ggarber/add_tokbox_support""",False,0,2151,2122,3.0223,3.0262
sahat/hackathon-starter,b53232b58ae312e6820c4ce8fe52f4106a73a83c,083122a6b07865be44f8c55e7ade3fa93bf82ede,2018-03-22T00:25:26-07:00,github,Migrate from github npm package to @octokit/rest,False,0,2124,2124,3.0301,3.0301
sahat/hackathon-starter,1b252903625c93dbc562849f3140796d1352687c,74da58f19ff5e5fa216e28e62f9b8d7f6ddbbc82,2017-03-15T23:10:02-07:00,lodash,removed lodash dependency,False,0,2088,2087,2.999,2.9971
sahat/hackathon-starter,936e6328b01a8043d64d2a1cc03bb168feb83eda,75d6c030a139bcd4eb811fc765d9dee3c2e87f5c,2017-01-09T16:02:57+00:00,async,Remove async module from package.json,False,0,2081,2081,3.0178,3.0178
sahat/hackathon-starter,ce579bcc5f2c21fb2b3af27a728e4bd7754ea97f,2ec3136ca9037f2520961dd97c3bba80a59ff8e5,2016-09-16T16:34:18-07:00,github-api,switched from github-api to github npm module,False,0,1989,1988,2.9608,2.9608
sahat/hackathon-starter,935f13df7c1b67f9d61ef60abc01330b1cf57756,6cb94c3d72a1b32d3c50ae5edf9c2cdd37887272,2016-08-21T16:19:07-07:00,jade,Replace jade with pug,False,0,1988,1988,2.9637,2.9637
sahat/hackathon-starter,8c2d7b46dfc74c67e3aec8f5d3e7d3b31f6ff55b,6b45ab208fdfb054b85c6d8e4b14708cd833077a,2016-07-30T08:03:16-07:00,yui,removed deprecated yui package,False,0,2011,1982,2.9453,2.9568
sahat/hackathon-starter,fc464d8728b862e567a4df51c3a4e0747be353bf,5b1165800867f955080f9ed0c355e54d0b1d1a00,2016-07-23T17:38:07-07:00,bitgo,Removed bitgo,False,0,2078,2011,2.9322,2.9453
sahat/hackathon-starter,8d7f73553e3e059b1ea7a968bf5c4f8c0e3cbf66,3eed01e8757cddbd98ec41836153927e546f1e7e,2016-03-28T23:23:13-07:00,connect-assets,Remove connect-assets from package.json,False,0,2333,2333,2.9335,2.9335
sahat/hackathon-starter,8c3f3f8945bad89b58231bb5cdb70e175cee78fe,f8ab70a7197ff838bdd0d0baaa077194ba23247d,2016-03-25T13:16:40-04:00,method-override,Removed method-override,False,0,2333,2331,2.9344,2.9344
sahat/hackathon-starter,0db876e7ef663cef664885ad21a08fc4c7e74751,b1b9eadb70f23bd106d08e3ea53048360752ff01,2016-03-15T13:29:32-04:00,cookie-parser,removed cookier-parser,False,0,2335,2333,2.9344,2.9344
sahat/hackathon-starter,1c46d236817ffd13de152be0cd87bcf12d3d9bd8,ad61d769df0f72250cd22e3afe59669c8d4c2436,2016-02-20T17:58:18-05:00,serve-favicon,Code cleanup,False,0,2576,2573,2.9411,2.9411
sahat/hackathon-starter,0fa924534446277d001c83bd837bc8571a9e9fde,f5a2833bfd5159c9e3491fbb738c3e3cff85ff40,2015-11-14T21:11:37-05:00,bitcore,removed bitcore example,False,0,2624,2518,3.001,2.9961
sahat/hackathon-starter,0fa924534446277d001c83bd837bc8571a9e9fde,f5a2833bfd5159c9e3491fbb738c3e3cff85ff40,2015-11-14T21:11:37-05:00,bitcore-explorers,removed bitcore example,False,0,2624,2518,3.001,2.9961
sahat/hackathon-starter,0fa924534446277d001c83bd837bc8571a9e9fde,f5a2833bfd5159c9e3491fbb738c3e3cff85ff40,2015-11-14T21:11:37-05:00,cfenv,removed bitcore example,False,0,2624,2518,3.001,2.9961
sahat/hackathon-starter,48d5257beff20713aacde8e4eee2918ed4bdd5bc,b444473c79a2e1c88a1033c500b17076812806c2,2015-11-10T16:34:47-05:00,uglify-js,removed unused uglify-js and connect-assets modules,False,0,2624,2624,3.001,3.001
sahat/hackathon-starter,b444473c79a2e1c88a1033c500b17076812806c2,204e6538ba49f2cc8cbcd04f025f5245706149ee,2015-11-09T13:50:38-05:00,csso,Removed connect-assets references and packages,False,0,2624,2624,3.001,3.001
sahat/hackathon-starter,7afbe90065a29ad6370f7d43f32d6f6bc44c77c7,6fe2ab601139f105418eeaebc0fdeaadd9fda8f7,2015-09-30T17:12:26-07:00,less,updated package.json,False,0,2624,2624,3.001,3.001
sahat/hackathon-starter,14a93d7417079a05604fc0a5923071ca63c03f99,39d44a8e07ee9b8184505f050a69384059e2bba3,2015-07-24T23:06:41-07:00,multer,removed multer middleware,False,0,2482,2480,2.9833,2.9833
sahat/hackathon-starter,c1167dd8a564bb98a4d7b14d6a5d6a64d84df521,9c1d8998ff68322f4960d3f343bad6fd8f7a1160,2015-05-25T11:48:01-05:00,ordrin-api,Remove Ordrx API,False,0,2432,2405,2.995,2.996
sahat/hackathon-starter,e03d2120b53ea0b58da5eff80268648903e5d8f9,77ac7f55431d1cbc08dfbcdee8c789d7eb3bce94,2015-02-23T20:04:57-08:00,node-sass,Swapped node-sass for less,False,0,2431,2431,2.996,2.996
sahat/hackathon-starter,86a69fbebc2a447a86e852ff09edb217bd75e0a5,69cd6618fda45c3f0968efe5bd8ca768e6e0a552,2015-01-08T22:54:05-08:00,less,"removed less package, added node-sass package",False,0,2638,2638,3.0041,3.0041
sahat/hackathon-starter,78b91d705675ce9db77a73459c3729a7b3ef791e,7890eb5c3051cf9a86b644c3ee930b53f5524179,2014-06-06T15:43:49-04:00,underscore,Switched from underscore to lodash library,False,0,2657,2657,2.9959,2.9959
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,async,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,bcrypt-nodejs,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,body-parser,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,cheerio,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,clockwork,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,compression,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,connect-assets,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,connect-mongo,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,cookie-parser,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,csso,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,errorhandler,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,express,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,express-flash,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,express-session,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,express-validator,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,fbgraph,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,github-api,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,instagram-node,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,jade,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,lastfm,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,less,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,lusca,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,method-override,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,mongoose,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,morgan,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,node-foursquare,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,node-linkedin,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,nodemailer,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,passport,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,passport-facebook,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,passport-github,Updated package.json,False,0,,,,
sahat/hackathon-starter,d27cae99606400d1651068addfd234f37dd56b9e,f6bfad0e3f70815cb6848713d4ad6607cd209c41,2014-05-11T05:25:13-04:00,passport-google-oauth,Updated package.json,False,0,,,,
